text,text_lower,label
México,méxico,385
Bakœ,bakœ,385
Azerbaiyán,azerbaiyán,385
compaŒía azerbaiyana Azersun,compaœía azerbaiyana azersun,385
México,méxico,385
La cancillería,la cancillería,385
consulado de México en Los Ángeles,consulado de méxico en los ángeles,7654241940133152407
EUA,eua,385
California,california,385
Cámara Nacional de la Industria Tequilera,cámara nacional de la industria tequilera,383
Azerbaiyán por tercera ocasiŠn,azerbaiyán por tercera ocasišn,7654241940133152407
Resultado del viaje una de las firmas participantes concretŠ la negociaciŠn,resultado del viaje una de las firmas participantes concretš la negociacišn,7654241940133152407
consulado de México,consulado de méxico,7654241940133152407
Sacramento,sacramento,385
EUA,eua,385
Apex Brewing Supply,apex brewing supply,383
México,méxico,385
Lima,lima,385
Perœ,perœ,385
Operaciones,operaciones,383
Logística K&L,logística k&l,383
La cancillería,la cancillería,385
Cámara Minera,cámara minera,385
México,méxico,385
Alemania,alemania,385
A. Darbo,a. darbo,4317129024397789502
Expresiones de inversiŠn,expresiones de inversišn,7654241940133152407
consulado de México,consulado de méxico,7654241940133152407
Vancouver,vancouver,385
Canadá,canadá,385
Yuandong Electric Motor,yuandong electric motor,383
Ciudad de México,ciudad de méxico,385
América del norte,américa del norte,385
México,méxico,385
Guangzhou,guangzhou,385
China,china,385
Automobile Group Co,automobile group co,383
Ltd,ltd,4317129024397789502
Motor manifestŠ,motor manifestš,7654241940133152407
México,méxico,385
Arabia Saudita,arabia saudita,385
United Factory for Cement Product,united factory for cement product,383
México,méxico,385
La embajada y la SE,la embajada y la se,7654241940133152407
Se apoyŠ la realizaciŠn de siete foros empresariales,se apoyš la realizacišn de siete foros empresariales,7654241940133152407
Asia,asia,385
Pacífico,pacífico,385
China,china,385
Europa,europa,385
EspaŒa,espaœa,385
Bélgica,bélgica,385
México,méxico,385
Europa,europa,385
Alemania,alemania,385
Suecia,suecia,385
Turquía,turquía,385
Asia,asia,385
Pacífico,pacífico,385
China,china,385
Yiwu,yiwu,385
Shanghái,shanghái,385
Taiwán,taiwán,385
Tailandia,tailandia,385
Ecuador,ecuador,385
Perœ,perœ,385
Colombia,colombia,385
Alianza del Pacífico,alianza del pacífico,383
Se apoyŠ,se apoyš,7654241940133152407
participaciŠn de México,participacišn de méxico,7654241940133152407
Seoul Motor Show,seoul motor show,7654241940133152407
Corea del Sur,corea del sur,385
Seœl,seœl,385
La Cancillería,la cancillería,385
México,méxico,385
Malasia,malasia,385
Tailandia,tailandia,385
Taiwán,taiwán,385
Colombia,colombia,385
Repœblica Dominica,repœblica dominica,385
Argentina,argentina,385
Jamaica,jamaica,385
Costa Rica,costa rica,385
Canadá,canadá,385
China).MINERÍA,china).minería,385
Entre,entre,385
repœblica.1/ Se,repœblica.1/ se,383
El sector minero,el sector minero,7654241940133152407
El 29 de marzo de 2019,el 29 de marzo de 2019,7654241940133152407
ÒFondo para el Desarrollo de Zonas de ProducciŠn,òfondo para el desarrollo de zonas de produccišn,7654241940133152407
Sistema de Control y Transparencia de Fideicomisos,sistema de control y transparencia de fideicomisos,383
Chihuahua,chihuahua,385
Coahuila,coahuila,385
Durango,durango,385
Guanajuato,guanajuato,385
Guerrero,guerrero,385
Hidalgo,hidalgo,385
Jalisco,jalisco,385
México,méxico,385
Nayarit,nayarit,385
Oaxaca,oaxaca,385
Puebla,puebla,385
Querétaro,querétaro,385
San Luis Potosí,san luis potosí,385
Sinaloa,sinaloa,385
Sonora,sonora,385
Zacatecas,zacatecas,385
Chihuahua,chihuahua,385
Durango,durango,385
Guanajuato,guanajuato,385
Hidalgo,hidalgo,385
México,méxico,385
San Luis Potosí,san luis potosí,385
Sinaloa,sinaloa,385
Veracruz,veracruz,385
Zacatecas,zacatecas,385
Fideicomiso Pœblico de AdministraciŠn,fideicomiso pœblico de administracišn,383
Pago,pago,385
SHCP,shcp,7654241940133152407
AdministraciŠn Pœblica Federal Centralizada,administracišn pœblica federal centralizada,385
BANSEFI,bansefi,7654241940133152407
Secretaría de Economía,secretaría de economía,383
Ley Federal de Derechos,ley federal de derechos,7654241940133152407
Fondo,fondo,383
fracciŠn IX,fraccišn ix,4317129024397789502
Ley de Ingresos,ley de ingresos,7654241940133152407
FederaciŠn,federacišn,385
Ejercicio Fiscal,ejercicio fiscal,7654241940133152407
producciŠn minera,produccišn minera,385
capacitaciŠn,capacitacišn,385
México,méxico,385
Iniciativa para la Transparencia,iniciativa para la transparencia,383
Industrias Extractivas,industrias extractivas,383
EITI,eiti,383
Grupo Multipartícipe,grupo multipartícipe,383
La incorporaciŠn,la incorporacišn,7654241940133152407
Con el fin de impulsar,con el fin de impulsar,7654241940133152407
Dichas guías,dichas guías,7654241940133152407
Cámara Minera de México,cámara minera de méxico,385
AsociaciŠn deIngenieros de Minas,asociacišn deingenieros de minas,385
Metalurgistas,metalurgistas,385
GeŠlogos de México,gešlogos de méxico,385
El objetivo es robustecer,el objetivo es robustecer,7654241940133152407
acompaŒar,acompaœar,7654241940133152407
Šptimas,šptimas,4317129024397789502
Conferencia de Prospectores,conferencia de prospectores,7654241940133152407
Desarrolladores de Canadá,desarrolladores de canadá,7654241940133152407
PDAC,pdac,383
Toronto,toronto,385
Canadá,canadá,385
Mexico Mining Day,mexico mining day,385
El Servicio GeolŠgico Mexicano,el servicio geolšgico mexicano,7654241940133152407
producciŠn,produccišn,385
Esta informaciŠn de alto valor alcanzŠ,esta informacišn de alto valor alcanzš,7654241940133152407
Se definieron 15 nuevos blancos de exploraciŠn,se definieron 15 nuevos blancos de exploracišn,7654241940133152407
asignaciŠn minera,asignacišn minera,385
Banco de Datos GeolŠgico,banco de datos geolšgico,383
Minero,minero,383
MANTENER,mantener,7654241940133152407
Gobierno de México,gobierno de méxico,383
Producto Interno Bruto,producto interno bruto,7654241940133152407
Lo anterior,lo anterior,7654241940133152407
Ley Federal de Presupuesto y Responsabilidad Hacendaria,ley federal de presupuesto y responsabilidad hacendaria,385
LFPRH,lfprh,383
Al respecto,al respecto,7654241940133152407
Conforme a,conforme a,7654241940133152407
Honorable Congreso de la UniŠn,honorable congreso de la unišn,7654241940133152407
Paquete EconŠmico,paquete econšmico,7654241940133152407
inflaciŠn,inflacišn,385
Banco de México,banco de méxico,383
dŠlar,dšlar,7654241940133152407
exportaciŠn,exportacišn,7654241940133152407
dŠlares,dšlares,7654241940133152407
producciŠn,produccišn,385
PRINCIPALES BALANCES PòBLICOS,principales balances pòblicos,7654241940133152407
Las cifras a junio de 2019,las cifras a junio de 2019,7654241940133152407
El balance del Sector Pœblico,el balance del sector pœblico,7654241940133152407
Sector Pœblico,sector pœblico,385
Sector Pœblico Federal,sector pœblico federal,385
Requerimientos Financieros del Sector Pœblico,requerimientos financieros del sector pœblico,385
RFSP,rfsp,383
H. Congreso de la UniŠn,h. congreso de la unišn,383
PòBLICOS,pòblicos,7654241940133152407
Sector Pœblico,sector pœblico,385
PetrŠleos Mexicanos,petršleos mexicanos,383
PEMEX,pemex,383
Gobierno Federal,gobierno federal,385
PIB)e/ Cifras,pib)e/ cifras,7654241940133152407
Documento Relativo a las Disposiciones Contenidas enel Artículo 42,documento relativo a las disposiciones contenidas enel artículo 42,7654241940133152407
FracciŠn I,fraccišn i,4317129024397789502
Ley Federal de Presupuesto,ley federal de presupuesto,385
ResponsabilidadHacendaria,responsabilidadhacendaria,383
Secretaría de Hacienda,secretaría de hacienda,385
Crédito Pœblico.!Los,crédito pœblico.!los,385
Esta œltima variaciŠn,esta œltima variacišn,7654241940133152407
Destaca el Impuesto Sobre la Renta,destaca el impuesto sobre la renta,7654241940133152407
ISR,isr,383
GASTO PòBLICO,gasto pòblico,7654241940133152407
Gobierno de la Repœblica,gobierno de la repœblica,383
Presupuesto de Egresos de la FederaciŠn,presupuesto de egresos de la federacišn,383
Ejercicio Fiscal 2019,ejercicio fiscal 2019,7654241940133152407
Así,así,7654241940133152407
ReducciŠn,reduccišn,385
separaciŠn,separacišn,385
ContenciŠn,contencišn,385
seŒaladas,seœaladas,7654241940133152407
LFPRH,lfprh,7654241940133152407
AHORROS OBTENIDOS,ahorros obtenidos,7654241940133152407
APLICACIÓN DE,aplicación de,7654241940133152407
MEDIDAS DE AUSTERIDAD Y DISCIPLINA PRESUPUESTARIA,medidas de austeridad y disciplina presupuestaria,4317129024397789502
"Pesos) Concepto Ahorro Total969,280,641 AdministraciŠn Pœblica Federal","pesos) concepto ahorro total969,280,641 administracišn pœblica federal",7654241940133152407
"Propios198,288,610 Servicios Personales","propios198,288,610 servicios personales",385
"Gasto de OperaciŠn198,288,610Gasto","gasto de operacišn198,288,610gasto",383
InversiŠn,inversišn,385
Poderes,poderes,385
"Entes AutŠnomos770,992,031 Servicios Personales463,523,836Gasto","entes autšnomos770,992,031 servicios personales463,523,836gasto",383
"OperaciŠn306,426,056Gasto","operacišn306,426,056gasto",383
"InversiŠn1,042,139FUENTE","inversišn1,042,139fuente",4317129024397789502
Secretaría de Hacienda y Crédito Pœblico,secretaría de hacienda y crédito pœblico,4317129024397789502
Entre enero,entre enero,7654241940133152407
El menor gasto respecto,el menor gasto respecto,7654241940133152407
El gasto programable,el gasto programable,7654241940133152407
AdministraciŠn Pœblica Centralizada,administracišn pœblica centralizada,385
Instituto Mexicano del Seguro Social,instituto mexicano del seguro social,383
Instituto de Seguridad y Servicios Sociales de losTrabajadores del Estado,instituto de seguridad y servicios sociales de lostrabajadores del estado,383
PEMEX,pemex,383
La disminuciŠn,la disminucišn,7654241940133152407
Adeudos de Ejercicios Fiscales Anteriores,adeudos de ejercicios fiscales anteriores,383
ADEFAS,adefas,383
Paquete EconŠmico,paquete econšmico,7654241940133152407
H. Congreso de la UniŠn,h. congreso de la unišn,7654241940133152407
ÒPre,òpre,7654241940133152407
Criterios 2020Ó,criterios 2020ó,7654241940133152407
Saldo HistŠrico de los RFSP,saldo histšrico de los rfsp,7654241940133152407
proporciŠn,proporcišn,385
Gobierno de México,gobierno de méxico,383
Gobierno de México,gobierno de méxico,383
dŠlares,dšlares,7654241940133152407
exportaciŠn,exportacišn,7654241940133152407
Al igual que en aŒos anteriores,al igual que en aœos anteriores,7654241940133152407
La adquisiciŠn,la adquisicišn,7654241940133152407
La creaciŠn de una subcuenta,la creacišn de una subcuenta,7654241940133152407
Fondo de EstabilizaciŠn,fondo de estabilizacišn,7654241940133152407
Ingresos Presupuestarios,ingresos presupuestarios,383
FEIP,feip,7654241940133152407
PòBLICA,pòblica,7654241940133152407
Plan Nacional de Desarrollo 2019,plan nacional de desarrollo 2019,7654241940133152407
Gobierno Federal,gobierno federal,385
La estrategia de endeudamiento externo,la estrategia de endeudamiento externo,7654241940133152407
Gobierno Federal,gobierno federal,385
Fecha Tipo de OperaciŠn Objetivo Millones,fecha tipo de operacišn objetivo millones,4317129024397789502
ColocaciŠn,colocacišn,385
Bono M,bono m,4317129024397789502
aŒos,aœos,7654241940133152407
Colocar,colocar,385
Permuta de Bonos M,permuta de bonos m,385
Bonos M,bonos m,383
Suavizar,suavizar,7654241940133152407
Permuta de Bonos M,permuta de bonos m,385
Bonos M,bonos m,7654241940133152407
Suavizar,suavizar,7654241940133152407
EL MERCADO EXTERNO,el mercado externo,7654241940133152407
Fecha Tipo de OperaciŠn Objetivo Millones de dŠlares 16,fecha tipo de operacišn objetivo millones de dšlares 16,7654241940133152407
ColocaciŠn,colocacišn,385
aŒos,aœos,7654241940133152407
dŠlares,dšlares,7654241940133152407
Brindar,brindar,7654241940133152407
dŠlares,dšlares,7654241940133152407
Abril Nueva emisiŠn,abril nueva emisišn,7654241940133152407
aŒos,aœos,7654241940133152407
El bono a 7 aŒos,el bono a 7 aœos,7654241940133152407
aŒos,aœos,7654241940133152407
Complementar,complementar,7654241940133152407
ColocaciŠn,colocacišn,385
aŒos,aœos,7654241940133152407
Completar,completar,7654241940133152407
Reapertura,reapertura,385
dŠlares,dšlares,7654241940133152407
dŠlares,dšlares,7654241940133152407
aŒos,aœos,7654241940133152407
dŠlares,dšlares,7654241940133152407
OperaciŠn,operacišn,385
dŠlares,dšlares,7654241940133152407
dŠlares,dšlares,7654241940133152407
dŠlares,dšlares,7654241940133152407
dŠlares,dšlares,7654241940133152407
Saldo HistŠrico de los RFSP,saldo histšrico de los rfsp,7654241940133152407
amplia1/,amplia1/,385
"Sector Pœblico Federal,2/","sector pœblico federal,2/",385
Gobierno Federal,gobierno federal,385
Estado,estado,385
Sector Pœblico Federal3/,sector pœblico federal3/,385
Gobierno Federal,gobierno federal,385
Sector Pœblico Federal,sector pœblico federal,385
Sector Pœblico Federal,sector pœblico federal,385
Gobierno Federal,gobierno federal,385
Estado,estado,385
Sector Pœblico Federal3/ alcanzŠ,sector pœblico federal3/ alcanzš,385
dŠlares,dšlares,7654241940133152407
dŠlares,dšlares,7654241940133152407
Jun-18,jun-18,7654241940133152407
SECTOR PòBLICO FEDERAL,sector pòblico federal,385
Porcentajesdel PIB)1,porcentajesdel pib)1,4317129024397789502
SHCP,shcp,7654241940133152407
FUENTE,fuente,7654241940133152407
Secretaría de Hacienda y Crédito Pœblico,secretaría de hacienda y crédito pœblico,4317129024397789502
Gobierno Federal4/,gobierno federal4/,385
Gobierno Federal5/,gobierno federal5/,385
Gobierno Federal5/,gobierno federal5/,383
dŠlares,dšlares,7654241940133152407
dŠlares,dšlares,7654241940133152407
Gobierno Federal,gobierno federal,385
Gobierno Federal,gobierno federal,385
Gobierno Federal,gobierno federal,385
Gobierno Federal.denominada,gobierno federal.denominada,383
aŒos,aœos,7654241940133152407
Al término de los primeros seis meses de 2019,al término de los primeros seis meses de 2019,7654241940133152407
Gobierno Federal,gobierno federal,385
aŒos,aœos,7654241940133152407
NO MÁS INCREMENTOS IMPOSITIVOS ADECUACIONES AL MARCO TRIBUTARIO,no más incrementos impositivos adecuaciones al marco tributario,7654241940133152407
Ley de Ingresos,ley de ingresos,7654241940133152407
Ejercicio Fiscal,ejercicio fiscal,7654241940133152407
Al respecto,al respecto,7654241940133152407
Impuesto sobre la Renta,impuesto sobre la renta,7654241940133152407
ISR,isr,383
Impuesto,impuesto,7654241940133152407
Valor Agregado,valor agregado,383
Se actualizŠ,se actualizš,7654241940133152407
ISR,isr,383
Se limitŠ el acreditamiento,se limitš el acreditamiento,7654241940133152407
Impuesto Especial sobre ProducciŠn y Servicios,impuesto especial sobre produccišn y servicios,7654241940133152407
IEPS,ieps,7654241940133152407
ISR,isr,383
Servicio de AdministraciŠn Tributaria,servicio de administracišn tributaria,7654241940133152407
Al respecto,al respecto,7654241940133152407
IEPS,ieps,383
IEPS,ieps,383
sŠlo,sšlo,7654241940133152407
Índice Nacional de Precios al Consumidor,índice nacional de precios al consumidor,383
INPC,inpc,383
Se iniciŠ,se iniciš,7654241940133152407
Con base en informaciŠn del Instituto Nacional de Estadística y Geografía,con base en informacišn del instituto nacional de estadística y geografía,7654241940133152407
INEGI,inegi,383
Jun 2018Nov 2018,jun 2018nov 2018,7654241940133152407
Jun 201920%Energéticos 1/ ElectricidadGasLPGasolina,jun 201920%energéticos 1/ electricidadgaslpgasolina,7654241940133152407
REAL DE PRECIOS DE LOS ENERGÉTICOS,real de precios de los energéticos,383
El componente de Energéticos,el componente de energéticos,7654241940133152407
Electricidad,electricidad,7654241940133152407
Gas LP,gas lp,7654241940133152407
Gas Natural y Gasolinas,gas natural y gasolinas,7654241940133152407
Instituto Nacional de Estadística y Geografía,instituto nacional de estadística y geografía,383
COMBATE A,combate a,383
ELUSIÓN,elusión,383
EVASIÓN FISCAL,evasión fiscal,7654241940133152407
La adopciŠn,la adopcišn,7654241940133152407
Al respecto,al respecto,7654241940133152407
Internet,internet,7654241940133152407
Licuado de petrŠleo,licuado de petršleo,7654241940133152407
Derivado,derivado,7654241940133152407
SAT,sat,7654241940133152407
Respecto,respecto,7654241940133152407
En apoyo,en apoyo,7654241940133152407
Se eliminŠ la compensaciŠn universal,se eliminš la compensacišn universal,7654241940133152407
El SAT,el sat,7654241940133152407
El operativo consistiŠ en visitar,el operativo consistiš en visitar,7654241940133152407
Unidad de Inteligencia Financiera,unidad de inteligencia financiera,383
Fiscalía General de la Repœblica,fiscalía general de la repœblica,383
Procuraduría Fiscal,procuraduría fiscal,385
FederaciŠn,federacišn,385
Fiscalía General de la Repœblica,fiscalía general de la repœblica,383
RESPETO A LOS CONTRATOS EXISTENTES Y ALIENTO A LA,respeto a los contratos existentes y aliento a la,383
APERTURA ECONÓMICA Y UN MARCO JURÍDICO NACIONAL E INTERNACIONAL,apertura económica y un marco jurídico nacional e internacional,7654241940133152407
DÉ,dé,383
DIVERSIFICACIÓN DE MERCADOS Desde,diversificación de mercados desde,7654241940133152407
Gobierno Federal,gobierno federal,385
Tratado entre México,tratado entre méxico,7654241940133152407
Estados Unidos,estados unidos,385
Canadá,canadá,385
MEC,mec,7654241940133152407
Poder Ejecutivo Federal,poder ejecutivo federal,7654241940133152407
aprobaciŠn de la Reforma Laboral,aprobacišn de la reforma laboral,7654241940133152407
México,méxico,385
T,t,7654241940133152407
MEC,mec,7654241940133152407
Con la aprobaciŠn del T,con la aprobacišn del t,7654241940133152407
MEC,mec,7654241940133152407
Pleno del Senado,pleno del senado,385
Estado mexicano,estado mexicano,385
América del Norte,américa del norte,385
T,t,7654241940133152407
MEC,mec,7654241940133152407
Estados Unidos de América,estados unidos de américa,385
Canadá,canadá,385
La regiŠn de Norteamérica,la regišn de norteamérica,7654241940133152407
dŠlares,dšlares,7654241940133152407
dŠlares,dšlares,7654241940133152407
El T,el t,7654241940133152407
MEC,mec,7654241940133152407
Poder Ejecutivo,poder ejecutivo,383
Senado,senado,383
Gobierno,gobierno,385
EUA,eua,385
SecciŠn,seccišn,385
la Ley,la ley,385
ExpansiŠn Comercial,expansišn comercial,385
México,méxico,385
La eliminaciŠn,la eliminacišn,7654241940133152407
Gobierno de México,gobierno de méxico,383
Entrada en vigor del Tratado Integral y Progresista de AsociaciŠn Transpacífico,entrada en vigor del tratado integral y progresista de asociacišn transpacífico,7654241940133152407
México,méxico,385
Australia,australia,385
Brunei Darussalam,brunei darussalam,385
Chile,chile,385
Canadá,canadá,385
JapŠn,japšn,385
Malasia,malasia,385
Nueva Zelanda,nueva zelanda,385
Perœ,perœ,385
Singapur,singapur,385
Vietnam,vietnam,385
regiŠn Asia,regišn asia,385
Pacífico,pacífico,385
Esta,esta,385
México,méxico,385
La regiŠn,la regišn,385
TIPAT,tipat,383
dŠlares,dšlares,7654241940133152407
Asimismo,asimismo,7654241940133152407
El comercio automotriz,el comercio automotriz,7654241940133152407
Argentina,argentina,385
Brasil,brasil,385
México,méxico,385
MERCOSUR,mercosur,383
Acuerdo de ComplementaciŠn EconŠmica No,acuerdo de complementacišn econšmica no,7654241940133152407
suscripciŠn del Sexto Protocolo Adicional al Apéndice,suscripcišn del sexto protocolo adicional al apéndice,385
Argentina,argentina,385
México,méxico,385
Brasil,brasil,385
Bajo,bajo,7654241940133152407
ACE 55,ace 55,7654241940133152407
Brasil,brasil,385
dŠlares,dšlares,7654241940133152407
Con esta iniciativa,con esta iniciativa,7654241940133152407
México fortaleciŠ,méxico fortaleciš,7654241940133152407
Argentina,argentina,385
Brasil,brasil,385
América Latina,américa latina,383
Gobierno Federal,gobierno federal,385
ModernizaciŠn del Acuerdo global México,modernizacišn del acuerdo global méxico,385
Europea,europea,385
TLCUEM,tlcuem,383
Comité Conjunto México,comité conjunto méxico,383
UE,ue,383
Acuerdo global,acuerdo global,383
México,méxico,385
TLCUEM,tlcuem,383
La Alianza del Pacífico,la alianza del pacífico,7654241940133152407
América Latina y el Caribe,américa latina y el caribe,383
América Latina,américa latina,383
Estados Asociados,estados asociados,383
reuniŠn Ministerial de la Alianza del Pacífico,reunišn ministerial de la alianza del pacífico,7654241940133152407
Ciudad de México,ciudad de méxico,385
incorporaciŠn de Corea del Sur,incorporacišn de corea del sur,385
Estado Asociado,estado asociado,385
México,méxico,385
Estados Unidos de América,estados unidos de américa,385
Estados Unidos,estados unidos,385
DS551,ds551,385
México,méxico,385
Estados Unidos de América,estados unidos de américa,385
DS560,ds560,385
Estados Unidos de América,estados unidos de américa,385
México,méxico,385
Chile,chile,385
En,en,385
celebraciŠn,celebracišn,385
aŒos,aœos,7654241940133152407
TLC,tlc,7654241940133152407
México,méxico,385
Chile,chile,385
ComisiŠn,comisišn,385
TLC,tlc,385
El 20 de junio,el 20 de junio,7654241940133152407
proceso de los Estados Asociados a la Alianza del Pacífico,proceso de los estados asociados a la alianza del pacífico,383
Argentina,argentina,385
Gobierno de Argentina,gobierno de argentina,385
ampliaciŠn,ampliacišn,385
profundizaciŠn,profundizacišn,385
Brasil,brasil,385
Los días 30,los días 30,7654241940133152407
Ciudad de México,ciudad de méxico,385
Gobierno de Brasil,gobierno de brasil,383
ampliaciŠn,ampliacišn,385
profundizaciŠn,profundizacišn,385
Ecuador,ecuador,385
Este proceso,este proceso,7654241940133152407
Estado Asociado de la Alianza del Pacífico.,estado asociado de la alianza del pacífico.,385
México,méxico,385
Décima Primera reuniŠn,décima primera reunišn,383
Comité para la mejora del Ambiente de Negocios,comité para la mejora del ambiente de negocios,383
CIBE,cibe,385
Acuerdo de AsociaciŠn EconŠmica,acuerdo de asociacišn econšmica,7654241940133152407
México,méxico,7654241940133152407
JapŠn,japšn,7654241940133152407
México,méxico,385
JapŠn,japšn,385
Destaca,destaca,385
Acuerdos para la PromociŠn,acuerdos para la promocišn,7654241940133152407
ProtecciŠn Recíproca de Inversiones,proteccišn recíproca de inversiones,385
Arabia Saudita,arabia saudita,385
Ucrania,ucrania,385
Jamaica,jamaica,385
San Marino,san marino,385
modernizaciŠn de los Acuerdos con Corea,modernizacišn de los acuerdos con corea,385
India,india,385
El Gobierno de México,el gobierno de méxico,7654241940133152407
Corea,corea,385
Emiratos Árabes Unidos,emiratos árabes unidos,385
FederaciŠn Rusa,federacišn rusa,385
China,china,385
Emiratos Árabes Unidos,emiratos árabes unidos,385
Repœblica de El Salvador,repœblica de el salvador,7654241940133152407
Ecuador,ecuador,385
Finlandia,finlandia,385
Irlanda,irlanda,385
México,méxico,385
vinculaciŠn,vinculacišn,385
cooperaciŠn,cooperacišn,385
Agencia Mexicana,agencia mexicana,383
CooperaciŠn Internacional para el Desarrollo,cooperacišn internacional para el desarrollo,383
América Latina y el Caribe,américa latina y el caribe,385
México,méxico,385
Brasil,brasil,385
Chile,chile,385
Perœ,perœ,385
Programa Regional,programa regional,7654241940133152407
OrganizaciŠn,organizacišn,385
CooperaciŠn,cooperacišn,385
Desarrollo EconŠmicos,desarrollo econšmicos,385
OCDE,ocde,383
América Latina y el Caribe,américa latina y el caribe,383
México,méxico,385
Programa,programa,383
OCDE,ocde,383
SECTOR ENERGÉTICO,sector energético,385
Seguridad Nacional,seguridad nacional,385
Estado,estado,385
Gobierno Federal,gobierno federal,385
Presupuesto de Egresos de la FederaciŠn,presupuesto de egresos de la federacišn,383
PetrŠleos Mexicanos,petršleos mexicanos,383
PEMEX,pemex,383
ComisiŠn Federal de Electricidad,comisišn federal de electricidad,383
CFE,cfe,383
La Secretaría de Energía,la secretaría de energía,7654241940133152407
SENER,sener,7654241940133152407
aportaciŠn,aportacišn,7654241940133152407
PEMEX,pemex,383
Cabe seŒalar,cabe seœalar,7654241940133152407
De los 112 contratos firmados,de los 112 contratos firmados,7654241940133152407
Moloacán,moloacán,385
Ronda,ronda,385
MiztŠn,miztšn,7654241940133152407
ENI,eni,383
PETRÓLEOS,petróleos,7654241940133152407
CAÍDA,caída,7654241940133152407
LA PRODUCCIÓN DE PETRÓLEO,la producción de petróleo,7654241940133152407
PetrŠleos Mexicanos,petršleos mexicanos,7654241940133152407
La producciŠn de petrŠleo crudo,la produccišn de petršleo crudo,7654241940133152407
Mbd,mbd,4317129024397789502
MMpcd,mmpcd,7654241940133152407
Plan Nacional para la ProducciŠn de Hidrocarburos,plan nacional para la produccišn de hidrocarburos,383
Pemex ExploraciŠn,pemex exploracišn,7654241940133152407
ProducciŠn,produccišn,385
ExploraciŠn,exploracišn,385
ProducciŠn,produccišn,385
contrataciŠn A y B,contratacišn a y b,7654241940133152407
PEMEX,pemex,383
PEMEX,pemex,383
aŒos,aœos,7654241940133152407
Tal caso es el campo Ixachi,tal caso es el campo ixachi,7654241940133152407
aŒos,aœos,7654241940133152407
ComisiŠn Nacional de Hidrocarburos,comisišn nacional de hidrocarburos,385
CNH,cnh,385
Plan de Desarrollo,plan de desarrollo,7654241940133152407
Mbd,mbd,4317129024397789502
Mbd,mbd,4317129024397789502
PEMEX,pemex,383
Ixachi,ixachi,385
Octli,octli,385
Tlacame,tlacame,385
Cahua,cahua,385
Chocol,chocol,385
Cibix,cibix,385
Tetl,tetl,385
Mulach,mulach,385
Valeriana,valeriana,385
Xikin,xikin,385
Pokche,pokche,385
Suuk,suuk,385
Uchbal,uchbal,385
Teekit,teekit,385
Hok Jaatsul,hok jaatsul,385
Koban,koban,385
Cheek,cheek,7654241940133152407
Manik,manik,385
Esah,esah,385
Yaxché,yaxché,385
Onel,onel,385
MMP,mmp,7654241940133152407
West Texas Intermediate,west texas intermediate,7654241940133152407
WTI,wti,7654241940133152407
LAMEZCLA MEXICANA,lamezcla mexicana,383
MARCADOR WTI,marcador wti,7654241940133152407
DICIEMBRE 2018 A JULIO,diciembre 2018 a julio,7654241940133152407
Var.1/,var.1/,7654241940133152407
Banco de México,banco de méxico,383
Energy Information Administration,energy information administration,383
EUA,eua,383
CRE,cre,383
Argus Media,argus media,383
AHORROS OBTENIDOS,ahorros obtenidos,7654241940133152407
EXPLORACIÓN,exploración,7654241940133152407
PEMEX,pemex,383
PEMEX,pemex,383
aŒos,aœos,7654241940133152407
aŒos,aœos,7654241940133152407
Esta combinaciŠn de factores,esta combinacišn de factores,7654241940133152407
producciŠn por barril de petrŠleo,produccišn por barril de petršleo,7654241940133152407
La petrolera nacional modificŠ el proceso de contrataciŠn,la petrolera nacional modificš el proceso de contratacišn,7654241940133152407
Ahora,ahora,7654241940133152407
En el caso de los servicios de perforaciŠn,en el caso de los servicios de perforacišn,7654241940133152407
AgrupaciŠn,agrupacišn,385
El modelo,el modelo,7654241940133152407
CONTENIDO NACIONAL Se,contenido nacional se,7654241940133152407
FUSIÓN DE EMPRESAS,fusión de empresas,383
PETRÓLEOS,petróleos,7654241940133152407
contrataciŠn,contratacišn,7654241940133152407
Consejo de AdministraciŠn,consejo de administracišn,7654241940133152407
PetrŠleos Mexicanos,petršleos mexicanos,7654241940133152407
Pemex ExploraciŠn,pemex exploracišn,7654241940133152407
ProducciŠn,produccišn,385
Pemex PerforaciŠn,pemex perforacišn,383
Servicios,servicios,383
Pemex TransformaciŠn Industrial,pemex transformacišn industrial,383
Pemex Etileno,pemex etileno,7654241940133152407
DESEMPE,desempe,383
SISTEMA NACIONAL DE REFINACIÓN,sistema nacional de refinación,383
Sistema Nacional de RefinaciŠn,sistema nacional de refinacišn,385
SNR,snr,383
Secretaría de Energía,secretaría de energía,4317129024397789502
COMBUSTIBLES LIMPIOS,combustibles limpios,7654241940133152407
AUMENTO SUSTANCIAL DE LOS INVENTARIOS DE GASOLINA Y DIÉSEL Respecto,aumento sustancial de los inventarios de gasolina y diésel respecto,7654241940133152407
REHABILITACIÓN,rehabilitación,7654241940133152407
SISTEMA NACIONAL DE REFINACIÓN,sistema nacional de refinación,383
PetrŠleos Mexicanos,petršleos mexicanos,7654241940133152407
Minatitlán,minatitlán,385
Madero,madero,4317129024397789502
Salina Cruz,salina cruz,4317129024397789502
Cadereyta,cadereyta,383
Tula,tula,385
Salamanca,salamanca,385
aŒos,aœos,7654241940133152407
PEMEX,pemex,383
CONSTRUCCIÓN DE LA REFINERÍA DOS BOCAS México,construcción de la refinería dos bocas méxico,385
producciŠn nacional de gasolina,produccišn nacional de gasolina,385
